ITEM: TIMESTEP
1
ITEM: NUMBER OF ATOMS
1344
ITEM: BOX BOUNDS xy xz yz pp pp pp
0.0000000000000000e+00 2.6364000000000001e+01 0.0000000000000000e+00
0.0000000000000000e+00 2.3148000000000000e+01 0.0000000000000000e+00
-0.0000000000000000e+00 2.1417999999999999e+01 0.0000000000000000e+00
ITEM: ATOMS x y z 
6.39033 9.87163 5.66885 
7.50504 9.42866 5.63476 
5.9981 10.7316 6.41232 
5.93125 8.74513 8.99813 
6.94979 9.12139 9.15289 
9.98915 8.18838 6.18224 
8.06118 7.48435 8.02914 
10.4762 7.89198 8.64693 
9.57002 11.1334 7.12574 
10.0756 10.7758 6.06739 
10.5215 10.505 10.461 
9.5814 10.4915 8.15366 
6.38634 7.49702 11.0296 
7.50166 7.93984 10.9932 
5.99213 6.62594 11.7703 
5.92408 8.60693 14.3445 
6.93774 8.22826 14.5127 
5.88484 9.51219 13.2025 
7.03077 10.2779 12.9292 
6.90235 11.223 12.1949 
5.4321 9.24586 15.5699 
9.57156 6.23177 12.4745 
10.0863 6.57606 11.4197 
10.5116 6.89424 15.7914 
9.57914 6.86722 13.5072 
10.0259 9.22179 11.5214 
10.5177 9.48193 13.9993 
8.06689 9.87839 13.3884 
5.89393 7.84741 18.5596 
7.03302 7.08537 18.2895 
6.90393 6.14282 17.5527 
5.43213 8.10328 20.9293 
6.38829 9.86654 16.3762 
7.50783 9.42678 16.3451 
5.99379 10.7341 17.123 
5.91985 8.74678 19.6946 
6.89649 9.10582 19.8728 
10.0073 8.13796 16.8712 
8.07456 7.48414 18.7391 
10.4682 7.92197 19.3834 
9.57 11.1323 17.8338 
10.088 10.7809 16.7709 
10.5172 10.4796 21.1358 
9.58578 10.4937 18.8508 
7.24211 14.4028 1.72757 
6.22723 14.0151 1.58424 
6.79754 13.2817 5.03841 
5.6762 13.7274 5.06692 
7.18691 12.4217 4.2988 
7.75053 15.0447 0.493773 
7.2972 15.3026 2.86305 
6.15276 16.0628 3.12823 
6.27829 17.0042 3.86955 
10.2015 12.0149 1.77381 
9.69549 12.3683 0.714204 
7.91659 13.5624 1.94807 
10.1875 12.6491 2.79299 
9.24451 12.6303 5.07871 
9.01852 15.7119 0.645209 
8.91389 16.612 1.78921 
9.74842 14.9628 0.824362 
8.54255 15.9879 3.04858 
9.3159 15.2582 3.27223 
8.49271 16.7233 3.83749 
7.75164 13.8903 5.8438 
7.30271 13.6325 8.21287 
6.14421 12.8767 8.48825 
6.28588 11.9351 9.22865 
7.25906 14.5389 7.07227 
6.22519 14.926 6.94204 
6.79736 15.6582 10.394 
5.6762 15.2137 10.432 
7.18858 16.5168 9.64084 
9.0178 13.2211 5.99969 
8.91444 12.3174 7.13646 
9.76384 13.9655 6.18631 
8.55386 12.9528 8.39349 
9.32537 13.6846 8.66019 
8.48201 12.2513 9.21471 
7.92437 15.3943 7.28459 
10.1982 16.9252 7.12618 
9.69546 16.5627 6.06649 
10.182 16.2817 8.14992 
9.23846 16.2724 10.4621 
7.25288 14.3925 12.4345 
6.21488 14.0278 12.2763 
6.79651 13.2875 15.7446 
5.66742 13.7261 15.777 
7.19485 12.418 15.0031 
7.73831 15.043 11.2081 
7.30124 15.3033 13.5655 
6.16071 16.0674 13.8425 
6.2867 17.0062 14.5769 
10.2071 12.019 12.4811 
9.68957 12.3709 11.4179 
7.90931 13.5637 12.6465 
10.19 12.6532 13.5052 
9.26098 12.6806 15.8054 
9.01766 15.7159 11.3513 
8.90971 16.6167 12.4939 
9.77983 14.9984 11.5479 
8.54882 15.9838 13.7588 
9.28375 15.2599 14.0064 
8.49339 16.7036 14.5646 
7.74237 13.8915 16.5639 
7.29811 13.6333 18.9212 
6.15792 12.871 19.1925 
6.27519 11.9293 19.9299 
7.2472 14.5288 17.7886 
6.22033 14.8878 17.6566 
6.78985 15.6513 21.1061 
5.67676 15.208 21.133 
7.1942 16.5171 20.3629 
9.01956 13.2216 16.712 
8.90889 12.3177 17.8411 
9.74823 13.957 16.8539 
8.55128 12.9488 19.1084 
9.29928 13.6943 19.3891 
8.48702 12.2332 19.9101 
7.93203 15.3372 18.008 
10.2086 16.9232 17.8304 
9.68784 16.5624 16.7695 
9.23196 16.3033 21.1363 
10.1802 16.2867 18.8638 
6.39005 19.0705 0.317751 
7.50327 19.5147 0.274695 
5.9928 18.1915 1.0591 
5.93448 20.1828 3.63015 
6.93271 19.8167 3.80831 
5.88051 21.0944 2.49368 
7.03895 21.8472 2.23206 
6.89503 22.7945 1.48671 
5.43613 20.8308 4.85879 
9.57363 17.8024 1.77132 
10.0821 18.1523 0.702209 
10.5251 18.4385 5.09613 
9.59446 18.4322 2.80308 
10.0273 20.7703 0.801765 
10.4749 21.0041 3.30467 
8.07001 21.4556 2.68149 
5.27812 19.3831 3.41202 
5.88536 19.4229 7.84592 
7.03351 18.6624 7.57545 
6.8974 17.7248 6.84743 
5.43211 19.6825 10.2203 
6.38831 21.4381 5.6697 
7.50139 21.0026 5.62942 
5.99333 22.3059 6.41372 
5.92186 20.324 8.99013 
6.91604 20.6814 9.16813 
10.0197 19.7458 6.16444 
8.07271 19.0615 8.04065 
10.4709 19.5176 8.64761 
9.57085 22.7055 7.13096 
10.0846 22.3486 6.06102 
9.57597 22.061 8.15711 
10.5115 22.0816 10.4352 
6.38467 19.0692 11.0222 
7.50268 19.5062 10.993 
5.98862 18.2064 11.7642 
5.92941 20.185 14.338 
6.90267 19.7902 14.5124 
5.88554 21.0893 13.2047 
7.02374 21.8449 12.9338 
6.90577 22.7928 12.1962 
5.43432 20.8297 15.5674 
9.56575 17.8005 12.4733 
10.0831 18.1589 11.4214 
8.06801 21.4504 13.3961 
9.58398 18.4379 13.4966 
10.0168 20.7678 11.5595 
10.4933 21.0116 14.0179 
5.88972 19.424 18.5634 
7.02686 18.6572 18.2888 
6.91482 17.7228 17.5457 
5.43379 19.6856 20.9264 
6.38951 21.4394 16.3802 
7.50346 21.004 16.3383 
5.98917 22.311 17.119 
5.93 20.3277 19.6918 
6.95503 20.6971 19.8604 
10.0209 19.7653 16.8894 
8.06385 19.0552 18.7496 
10.4897 19.4817 19.3368 
9.57164 22.7106 17.8364 
10.0803 22.3475 16.7778 
9.58996 22.068 18.8609 
10.536 22.0576 21.1472 
13.3815 1.7067 0.305821 
13.7819 0.838968 1.06394 
13.8446 2.82123 3.63681 
14.5449 1.99732 3.39625 
15.148 4.41481 2.30871 
13.8872 3.73302 2.49444 
15.0786 5.1281 1.50232 
15.6086 4.1502 4.70898 
15.5068 5.04793 3.56197 
14.333 3.46205 4.85428 
12.2698 2.14582 0.285377 
12.8651 2.45704 3.76545 
12.7502 4.48665 2.22691 
12.8719 5.43147 1.4968 
11.6977 4.08941 2.68105 
15.1348 1.37542 7.6782 
13.8853 2.05028 7.8471 
15.0922 0.649315 6.88157 
15.6137 1.64536 10.061 
15.508 0.730105 8.92125 
14.3358 2.31658 10.2213 
13.3892 4.08544 5.66894 
13.7837 4.94302 6.41542 
13.8377 2.97294 8.99269 
14.5227 3.75667 8.78165 
12.7332 1.30446 7.58766 
12.8724 0.359175 6.84786 
11.7057 1.69425 8.03917 
12.2638 3.63025 5.63157 
12.8389 3.31765 9.1594 
13.3903 1.70682 11.0201 
13.7901 0.84031 11.7724 
13.8489 2.81942 14.3421 
14.5104 1.9904 14.1225 
15.1481 4.41628 13.0224 
13.895 3.73732 13.2023 
15.0633 5.15281 12.2275 
15.6047 4.13963 15.4214 
15.4955 5.04549 14.2643 
14.3397 3.47482 15.575 
12.271 2.15196 10.9886 
12.8487 2.44192 14.4713 
12.7459 4.48699 12.9307 
12.8757 5.42984 12.1923 
11.7021 4.09026 13.3889 
15.1487 1.37863 18.3711 
13.8952 2.06001 18.5494 
15.079 0.646923 17.5724 
15.6066 1.64632 20.7704 
15.5082 0.737392 19.6272 
14.3319 2.31809 20.9197 
13.3888 4.07756 16.3832 
13.7713 4.94872 17.1243 
13.8497 2.9736 19.7064 
14.5189 3.78965 19.4632 
12.744 1.30073 18.284 
12.8732 0.359334 17.5481 
11.7047 1.69658 18.7434 
12.2643 3.62957 16.3447 
12.8404 3.3456 19.8625 
15.8145 4.70045 16.2909 
13.5286 8.24602 1.57211 
14.1018 7.93732 5.06969 
14.6624 9.8789 2.6704 
13.6196 10.2651 3.12951 
13.4952 11.2129 3.86837 
12.5126 8.60876 1.7142 
11.8666 7.80464 1.94736 
12.9804 7.48223 5.04023 
12.5867 6.63107 4.29195 
10.7595 9.93415 0.641135 
10.8699 10.8313 1.79777 
12.0268 9.25953 0.500034 
11.2224 10.1999 3.05137 
12.4687 9.51239 2.85919 
11.2846 10.8858 3.85373 
14.6615 7.48464 8.02526 
13.6158 7.08873 8.48291 
13.4887 6.14657 9.21739 
13.5222 9.10229 6.94481 
14.0883 9.4223 10.4347 
10.7591 7.42472 6.0001 
10.8512 6.52671 7.13751 
12.0307 8.10936 5.85398 
11.2238 7.16501 8.3893 
12.4742 7.85453 8.20675 
11.3045 6.46268 9.20048 
12.5179 8.75016 7.07827 
11.816 9.57253 7.31631 
12.9814 9.86824 10.3924 
12.5813 10.7328 9.64052 
13.529 8.25429 12.2629 
14.1028 7.93754 15.7807 
14.663 9.87629 13.3727 
13.6245 10.2697 13.837 
13.4987 11.2119 14.575 
12.5146 8.6156 12.4291 
11.8364 7.78572 12.6413 
12.9813 7.49323 15.7513 
12.5847 6.63275 15.0093 
10.7552 9.93285 11.353 
10.8656 10.8286 12.4914 
12.0263 9.253 11.2122 
11.2149 10.2048 13.7487 
12.4786 9.51361 13.5713 
11.2889 10.9222 14.5686 
14.6648 7.4823 18.7351 
13.6163 7.08511 19.1932 
13.4935 6.14399 19.9327 
13.5402 9.1171 17.6577 
14.0974 9.41925 21.1364 
10.7635 7.42404 16.7058 
10.8629 6.5206 17.8478 
12.0238 8.10724 16.5561 
11.2269 7.16159 19.095 
12.4728 7.84512 18.917 
11.2833 6.43452 19.9177 
12.5222 8.75291 17.781 
11.8532 9.6076 18.0011 
12.9755 9.87219 21.0979 
12.5854 10.7313 20.3589 
13.3884 13.277 0.310803 
13.7856 12.4131 1.06609 
13.8476 14.3969 3.63899 
14.5581 13.5816 3.4114 
15.1395 15.9889 2.31037 
13.8861 15.3049 2.49405 
15.0729 16.6971 1.50845 
15.6021 15.711 4.71083 
15.5028 16.6162 3.56492 
14.341 15.0455 4.85411 
12.2668 13.7198 0.281664 
12.8415 14.0277 3.80966 
12.7421 16.06 2.22581 
12.8648 17.007 1.48549 
11.7017 15.6589 2.68375 
15.8165 12.6769 0.263735 
15.1471 12.9538 7.67358 
13.8899 13.6355 7.84067 
15.067 12.2357 6.86248 
15.6041 13.2198 10.0699 
15.4998 12.3083 8.91759 
14.335 13.8921 10.2056 
13.3891 15.6549 5.67665 
13.7846 16.5137 6.41363 
13.843 14.5319 8.98708 
14.5173 15.3901 8.76584 
12.745 12.8805 7.56973 
12.8706 11.9252 6.84314 
11.7024 13.2681 8.03696 
12.2678 15.2081 5.63207 
12.8377 14.9255 9.16007 
13.3911 13.2835 11.0218 
13.7812 12.4185 11.7753 
13.8435 14.3972 14.3478 
14.5267 13.5731 14.1187 
15.138 15.987 13.0254 
13.892 15.3042 13.2047 
15.0456 16.7034 12.248 
15.6016 15.7244 15.4239 
15.5013 16.6239 14.2775 
14.3478 15.035 15.5697 
12.2695 13.7277 10.9891 
12.8324 14.0131 14.5072 
12.7452 16.0606 12.941 
12.8781 17.0042 12.1948 
11.701 15.6682 13.3891 
15.1361 12.9499 18.3862 
13.884 13.6328 18.5576 
15.0736 12.2377 17.568 
15.6052 13.2102 20.7722 
15.5053 12.3138 19.6245 
14.3365 13.8975 20.9236 
13.3871 15.6551 16.3746 
13.7819 16.5137 17.129 
13.8393 14.5379 19.69 
14.5373 15.3458 19.4596 
12.7386 12.8736 18.2841 
12.8717 11.9313 17.5506 
11.7016 13.2768 18.7462 
12.2687 15.2104 16.3432 
12.8421 14.9034 19.8626 
13.535 19.799 1.54949 
14.0916 19.5127 5.07234 
14.6594 21.4559 2.67473 
13.6169 21.8464 3.13139 
13.497 22.794 3.86668 
12.5179 20.1827 1.71764 
11.8396 19.3833 1.97059 
12.9796 19.065 5.04306 
12.5767 18.2053 4.29439 
10.7564 21.5069 0.643851 
10.8523 22.4033 1.79094 
12.0276 20.8325 0.49942 
11.2194 21.7703 3.04121 
12.4744 21.0901 2.86565 
11.2745 22.4834 3.84447 
14.6603 19.0607 8.01951 
13.6215 18.6698 8.49063 
13.4929 17.7139 9.21581 
13.536 20.6872 6.91371 
14.0991 20.9993 10.4269 
10.7592 19.0071 5.99398 
10.8611 18.1073 7.14389 
12.0313 19.6859 5.84746 
11.2273 18.737 8.39269 
12.4739 19.4162 8.21615 
11.2983 18.0082 9.23296 
12.5206 20.3178 7.06885 
11.8173 21.1648 7.288 
12.9794 21.4396 10.3995 
12.5831 22.3056 9.6491 
13.5483 19.8191 12.2735 
14.0932 19.5148 15.7773 
14.6641 21.4584 13.3832 
13.6184 21.8477 13.8352 
13.4925 22.7857 14.5782 
12.512 20.1868 12.4258 
11.8459 19.3725 12.6212 
12.9712 19.0709 15.7505 
12.5821 18.2002 15.0066 
10.7618 21.5082 11.3511 
10.8633 22.4044 12.4987 
12.0221 20.8272 11.2069 
11.2197 21.7764 13.7559 
12.4719 21.096 13.5614 
11.2922 22.4909 14.5933 
10.5459 18.4404 15.7806 
14.6596 19.0559 18.7395 
13.6151 18.6665 19.1952 
13.4986 17.7195 19.9315 
13.5005 20.7041 17.6246 
14.1004 20.9919 21.1411 
10.7625 19.01 16.7024 
10.8591 18.1032 17.8465 
12.0229 19.6851 16.5574 
11.2182 18.7279 19.1015 
12.4709 19.4183 18.9156 
11.2844 18.0112 19.9051 
12.5207 20.3161 17.7749 
11.8321 21.1485 18.0234 
12.9825 21.4383 21.1005 
12.5851 22.306 20.3563 
15.8258 1.05751 0.227059 
16.7741 1.07735 2.56038 
16.7926 0.442184 3.58374 
16.2799 0.794721 4.64223 
15.891 3.64097 2.04206 
18.2922 4.09 2.67749 
16.3847 3.38689 4.48448 
20.4371 2.81926 1.72292 
19.4386 2.45303 1.56378 
19.9803 1.70876 5.04321 
18.8639 2.14763 5.07804 
20.3743 0.841051 4.29099 
20.9328 3.46253 0.491105 
20.4865 3.72523 2.85826 
19.3331 4.48745 3.13237 
19.4647 5.4279 3.86845 
18.2961 1.68896 8.02992 
15.8767 2.11753 7.42925 
16.3482 2.38721 9.87531 
15.841 4.72488 5.60551 
16.7763 4.71116 7.91172 
16.793 5.34894 8.94071 
16.2838 4.99006 10.0058 
20.9283 2.32815 5.84924 
20.4828 2.05939 8.21623 
19.3291 1.30155 8.47677 
19.46 0.351285 9.21301 
20.435 2.96129 7.065 
19.4507 3.36099 6.89941 
19.9796 4.07314 10.402 
18.8576 3.63703 10.4312 
20.374 4.94429 9.64429 
21.0796 3.78112 7.30678 
15.831 1.08081 10.9777 
16.7776 1.07381 13.2593 
16.7946 0.436892 14.2905 
16.2896 0.797996 15.3519 
15.8887 3.67942 12.7248 
18.294 4.08948 13.385 
16.3524 3.38699 15.214 
20.4431 2.82376 12.4252 
19.4299 2.44906 12.2714 
19.9803 1.70786 15.7497 
18.8581 2.15517 15.7821 
20.3698 0.838744 15.0004 
20.9291 3.4707 11.1987 
20.4739 3.72638 13.56 
19.3331 4.48657 13.8412 
19.4592 5.4308 14.5841 
18.3036 1.69079 18.7323 
15.9064 2.10518 18.1003 
16.3364 2.36891 20.5725 
20.3702 4.95273 20.3536 
16.7745 4.71052 18.6106 
16.7903 5.34423 19.6466 
16.2827 4.99244 20.7051 
20.9316 2.32337 16.5651 
20.4816 2.05564 18.9201 
19.3324 1.3056 19.1949 
19.4586 0.355979 19.924 
20.4347 2.96464 17.7842 
19.4385 3.32479 17.6226 
19.9732 4.07342 21.108 
18.8619 3.64272 21.1387 
16.1751 6.86766 2.55138 
17.108 6.87237 0.257735 
